lbd,S,freq,mu
8.074e-07,-63.179166,371305992073321.75,88.95739224703875
8.0738e-07,-85.0,371315189873417.75,88.96660109775561
8.0736e-07,-69.8914894,371324388129211.25,88.97581040471748
8.0734e-07,-80.3603152,371333586840736.25,88.98502016795837
8.0732e-07,-64.0321356,371342786008026.56,88.99423038751213
8.073e-07,-62.4900241,371351985631116.06,89.00344106341272
8.0728e-07,-64.9027538,371361185710038.7,89.01265219569409
8.0726e-07,-64.3518812,371370386244828.2,89.02186378439002
8.0724e-07,-63.5019372,371379587235518.56,89.03107582953457
8.0722e-07,-64.6996641,371388788682143.6,89.04028833116158
8.072e-07,-60.8029907,371397990584737.4,89.0495012893051
8.0718e-07,-69.5081233,371407192943333.6,89.05871470399899
8.0716e-07,-80.1089182,371416395757966.2,89.06792857527708
8.0714e-07,-62.7140092,371425599028669.1,89.0771429031735
8.0712e-07,-66.4185703,371434802755476.25,89.08635768772209
8.071e-07,-63.7859448,371444006938421.5,89.09557292895681
8.0708e-07,-85.0,371453211577538.75,89.10478862691161
8.0706e-07,-68.9507895,371462416672862.0,89.11400478162051
8.0704e-07,-70.1387049,371471622224425.06,89.12322139311736
8.0702e-07,-67.8205302,371480828232261.94,89.13243846143622
8.07e-07,-68.2837958,371490034696406.44,89.14165598661093
8.0698e-07,-65.6611679,371499241616892.56,89.15087396867554
8.0696e-07,-62.9704458,371508448993754.3,89.16009240766407
8.0694e-07,-70.3591639,371517656827025.56,89.16931130361046
8.0692e-07,-62.4862862,371526865116740.2,89.1785306565486
8.069e-07,-85.0,371536073862932.25,89.18775046651263
8.0688e-07,-85.0,371545283065635.5,89.1969707335363
8.0686e-07,-63.6802903,371554492724884.1,89.20619145765387
8.0684e-07,-66.5668048,371563702840711.94,89.21541263889918
8.0682e-07,-68.1577503,371572913413152.9,89.22463427730621
8.068e-07,-69.7138267,371582124442240.94,89.23385637290899
8.0678e-07,-85.0,371591335928010.1,89.24307892574157
8.0676e-07,-64.5077671,371600547870494.3,89.25230193583788
8.0674e-07,-65.8350619,371609760269727.56,89.261525403232
8.0672e-07,-64.3631544,371618973125743.75,89.27074932795786
8.067e-07,-69.8054783,371628186438576.9,89.2799737100495
8.0668e-07,-70.1034235,371637400208261.0,89.28919854954101
8.0666e-07,-68.4801542,371646614434830.06,89.29842384646639
8.0664e-07,-67.3223581,371655829118318.0,89.30764960085959
8.0662e-07,-65.6643021,371665044258758.8,89.31687581275467
8.066e-07,-65.8244759,371674259856186.44,89.32610248218562
8.0658e-07,-63.879708,371683475910635.0,89.33532960918659
8.0656e-07,-79.1422669,371692692422138.5,89.34455719379162
8.0654e-07,-69.1326693,371701909390730.8,89.35378523603461
8.0652e-07,-85.0,371711126816445.94,89.36301373594964
8.065e-07,-85.0,371720344699318.0,89.37224269357085
8.0648e-07,-64.8841421,371729563039381.0,89.38147210893229
8.0646e-07,-81.7391276,371738781836668.94,89.39070198206798
8.0644e-07,-63.5760382,371748001091215.75,89.39993231301193
8.0642e-07,-65.175408,371757220803055.44,89.40916310179816
8.064e-07,-65.2862749,371766440972222.2,89.41839434846091
8.0638e-07,-66.3355879,371775661598750.0,89.4276260530342
8.0636e-07,-63.6410507,371784882682672.75,89.43685821555198
8.0634e-07,-66.1005137,371794104224024.6,89.44609083604844
8.0632e-07,-65.6038564,371803326222839.56,89.4553239145576
8.063e-07,-85.0,371812548679151.7,89.46455745111359
8.0628e-07,-69.200846,371821771592995.0,89.47379144575046
8.0626e-07,-67.9034478,371830994964403.56,89.48302589850233
8.0624e-07,-85.0,371840218793411.4,89.49226080940322
8.0622e-07,-85.0,371849443080052.56,89.50149617848732
8.062e-07,-66.741737,371858667824361.2,89.5107320057887
8.0618e-07,-66.7722769,371867893026371.3,89.51996829134148
8.0616e-07,-70.1552536,371877118686116.94,89.52920503517971
8.0614e-07,-66.4068591,371886344803632.1,89.53844223733749
8.0612e-07,-85.0,371895571378951.0,89.54767989784898
8.061e-07,-67.827961,371904798412107.7,89.55691801674834
8.0608e-07,-85.0,371914025903136.2,89.56615659406964
8.0606e-07,-63.0831945,371923253852070.56,89.57539562984694
8.0604e-07,-64.6570099,371932482258944.94,89.58463512411444
8.0602e-07,-63.5399912,371941711123793.44,89.59387507690629
8.06e-07,-63.6725529,371950940446650.1,89.60311548825659
8.0598e-07,-71.9010746,371960170227549.06,89.61235635819946
8.0596e-07,-64.882632,371969400466524.4,89.62159768676906
8.0594e-07,-70.0984843,371978631163610.2,89.63083947399954
8.0592e-07,-66.2563979,371987862318840.56,89.64008171992504
8.059e-07,-61.3572646,371997093932249.7,89.64932442457975
8.0588e-07,-67.7841076,372006326003871.56,89.65856758799772
8.0586e-07,-62.8325436,372015558533740.3,89.66781121021313
8.0584e-07,-67.5317714,372024791521890.2,89.67705529126026
8.0582e-07,-85.0,372034024968355.2,89.68629983117316
8.058e-07,-68.0849248,372043258873169.56,89.6955448299861
8.0578e-07,-72.5390772,372052493236367.25,89.70479028773309
8.0576e-07,-64.6479804,372061728057982.5,89.7140362044484
8.0574e-07,-63.6448648,372070963338049.5,89.72328258016626
8.0572e-07,-85.0,372080199076602.3,89.73252941492078
8.057e-07,-74.3244839,372089435273675.06,89.74177670874612
8.0568e-07,-68.9334773,372098671929301.94,89.75102446167651
8.0566e-07,-85.0,372107909043517.1,89.76027267374619
8.0564e-07,-71.910839,372117146616354.7,89.76952134498924
8.0562e-07,-85.0,372126384647848.9,89.77877047543997
8.056e-07,-85.0,372135623138033.8,89.78802006513253
8.0558e-07,-66.8084175,372144862086943.56,89.79727011410105
8.0556e-07,-64.620051,372154101494612.44,89.80652062237985
8.0554e-07,-85.0,372163341361074.56,89.81577159000312
8.0552e-07,-67.6706597,372172581686364.1,89.8250230170051
8.055e-07,-66.810472,372181822470515.25,89.83427490341991
8.0548e-07,-71.1114046,372191063713562.06,89.84352724928176
8.0546e-07,-85.0,372200305415538.94,89.85278005462504
8.0544e-07,-85.0,372209547576479.94,89.86203331948388
8.0542e-07,-85.0,372218790196419.25,89.87128704389248
8.054e-07,-67.2803724,372228033275391.06,89.88054122788509
8.0538e-07,-85.0,372237276813429.7,89.88979587149605
8.0536e-07,-73.2617165,372246520810569.2,89.89905097475946
8.0534e-07,-85.0,372255765266843.8,89.90830653770962
8.0532e-07,-85.0,372265010182287.8,89.91756256038083
8.053e-07,-85.0,372274255556935.3,89.92681904280724
8.0528e-07,-63.4537199,372283501390820.56,89.93607598502315
8.0526e-07,-63.7661041,372292747683977.9,89.94533338706292
8.0524e-07,-65.7624159,372301994436441.3,89.95459124896063
8.0522e-07,-67.2760282,372311241648245.25,89.96384957075071
8.052e-07,-66.7453283,372320489319423.75,89.97310835246728
8.0518e-07,-63.4927065,372329737450011.2,89.98236759414472
8.0516e-07,-69.4738744,372338986040041.75,89.9916272958173
8.0514e-07,-62.5523288,372348235089549.7,90.00088745751927
8.0512e-07,-68.8409813,372357484598569.1,90.01014807928483
8.051e-07,-64.3064072,372366734567134.5,90.01940916114845
8.0508e-07,-70.0313093,372375984995280.0,90.02867070314434
8.0506e-07,-66.3068058,372385235883039.75,90.03793270530669
8.0504e-07,-68.3662616,372394487230448.2,90.04719516766995
8.0502e-07,-73.2739409,372403739037539.44,90.05645809026832
8.05e-07,-66.0209173,372412991304347.8,90.06572147313614
8.0498e-07,-83.780358,372422244030907.6,90.07498531630776
8.0496e-07,-71.7556467,372431497217253.06,90.0842496198174
8.0494e-07,-85.0,372440750863418.44,90.09351438369944
8.0492e-07,-68.4613097,372450004969437.94,90.10277960798808
8.049e-07,-85.0,372459259535346.0,90.11204529271782
8.0488e-07,-85.0,372468514561176.8,90.12131143792288
8.0486e-07,-64.3105316,372477770046964.7,90.13057804363761
8.0484e-07,-85.0,372487025992743.9,90.13984510989631
8.0482e-07,-66.8747242,372496282398548.75,90.14911263673339
8.048e-07,-67.0695573,372505539264413.5,90.15838062418308
8.0478e-07,-63.2119152,372514796590372.56,90.16764907227986
8.0476e-07,-67.4738299,372524054376460.06,90.1769179810579
8.0474e-07,-72.0519903,372533312622710.44,90.18618735055166
8.0472e-07,-68.2532741,372542571329157.94,90.19545718079546
8.047e-07,-63.7891773,372551830495836.94,90.20472747182369
8.0468e-07,-63.1283135,372561090122781.75,90.21399822367071
8.0466e-07,-77.3389579,372570350210026.6,90.22326943637083
8.0464e-07,-62.0770518,372579610757605.9,90.23254110995839
8.0462e-07,-69.2361436,372588871765553.94,90.24181324446786
8.046e-07,-62.6677781,372598133233905.06,90.25108583993355
8.0458e-07,-85.0,372607395162693.56,90.26035889638979
8.0456e-07,-71.0768046,372616657551953.8,90.26963241387102
8.0454e-07,-67.3409795,372625920401720.25,90.27890639241171
8.0452e-07,-72.2348331,372635183712027.06,90.28818083204608
8.045e-07,-85.0,372644447482908.6,90.29745573280856
8.0448e-07,-65.9374104,372653711714399.4,90.30673109473362
8.0446e-07,-69.1477702,372662976406533.56,90.31600691785555
8.0444e-07,-85.0,372672241559345.6,90.32528320220884
8.0442e-07,-85.0,372681507172869.9,90.33455994782783
8.044e-07,-69.5709253,372690773247140.75,90.343837154747
8.0438e-07,-71.6512807,372700039782192.5,90.35311482300067
8.0436e-07,-65.1548176,372709306778059.56,90.36239295262327
8.0434e-07,-65.7530105,372718574234776.3,90.37167154364926
8.0432e-07,-63.1797184,372727842152377.2,90.38095059611308
8.043e-07,-64.577755,372737110530896.44,90.39023011004906
8.0428e-07,-69.165846,372746379370368.5,90.39951008549166
8.0426e-07,-85.0,372755648670827.8,90.40879052247534
8.0424e-07,-85.0,372764918432308.75,90.41807142103455
8.0422e-07,-64.5385754,372774188654845.7,90.4273527812037
8.042e-07,-85.0,372783459338473.06,90.43663460301724
8.0418e-07,-67.7038973,372792730483225.1,90.4459168865095
8.0416e-07,-64.8587062,372802002089136.5,90.45519963171512
8.0414e-07,-64.8381674,372811274156241.44,90.4644828386684
8.0412e-07,-65.5359093,372820546684574.44,90.47376650740388
8.041e-07,-85.0,372829819674169.9,90.48305063795598
8.0408e-07,-71.3193297,372839093125062.2,90.49233523035917
8.0406e-07,-65.2857101,372848367037285.75,90.50162028464788
8.0404e-07,-70.4106011,372857641410875.06,90.51090580085665
8.0402e-07,-71.0810295,372866916245864.56,90.52019177901995
8.04e-07,-66.1781023,372876191542288.56,90.52947821917213
8.0398e-07,-85.0,372885467300181.56,90.53876512134774
8.0396e-07,-65.3755216,372894743519578.06,90.54805248558132
8.0394e-07,-68.5454098,372904020200512.5,90.55734031190735
8.0392e-07,-85.0,372913297343019.25,90.56662860036025
8.039e-07,-70.5403862,372922574947132.7,90.57591735097442
8.0388e-07,-71.5240562,372931853012887.5,90.58520656378461
8.0386e-07,-63.0293619,372941131540317.94,90.59449623882509
8.0384e-07,-75.7444579,372950410529458.6,90.60378637613054
8.0382e-07,-71.5121931,372959689980343.9,90.61307697573532
8.038e-07,-66.6703914,372968969893008.2,90.62236803767397
8.0378e-07,-70.9245398,372978250267486.1,90.63165956198107
8.0376e-07,-70.3599845,372987531103812.06,90.64095154869105
8.0374e-07,-72.2063016,372996812402020.56,90.65024399783853
8.0372e-07,-85.0,373006094162146.0,90.65953690945791
8.037e-07,-66.7830698,373015376384222.94,90.6688302835838
8.0368e-07,-65.8892984,373024659068285.9,90.67812412025074
8.0366e-07,-66.0493449,373033942214369.25,90.6874184194932
8.0364e-07,-71.2618138,373043225822507.6,90.6967131813458
8.0362e-07,-70.3011643,373052509892735.4,90.70600840584295
8.036e-07,-71.3518376,373061794425087.1,90.71530409301931
8.0358e-07,-70.9551279,373071079419597.3,90.72460024290936
8.0356e-07,-65.0609407,373080364876300.5,90.73389685554773
8.0354e-07,-66.1695099,373089650795231.1,90.74319393096884
8.0352e-07,-85.0,373098937176423.7,90.7524914692073
8.035e-07,-71.0999575,373108224019912.9,90.7617894702978
8.0348e-07,-64.1229466,373117511325733.06,90.77108793427476
8.0346e-07,-85.0,373126799093918.8,90.78038686117279
8.0344e-07,-65.2586085,373136087324504.6,90.78968625102642
8.0342e-07,-85.0,373145376017525.06,90.79898610387026
8.034e-07,-66.8654278,373154665173014.7,90.80828641973893
8.0338e-07,-65.1925866,373163954791008.0,90.81758719866696
8.0336e-07,-65.3280501,373173244871539.56,90.82688844068895
8.0334e-07,-85.0,373182535414643.8,90.83619014583938
8.0332e-07,-85.0,373191826420355.5,90.84549231415305
8.033e-07,-85.0,373201117888709.06,90.85479494566442
8.0328e-07,-85.0,373210409819739.06,90.86409804040811
8.0326e-07,-65.4727342,373219702213480.06,90.87340159841872
8.0324e-07,-67.9052987,373228995069966.6,90.88270561973087
8.0322e-07,-69.6509404,373238288389233.3,90.89201010437912
8.032e-07,-85.0,373247582171314.75,90.90131505239819
8.0318e-07,-85.0,373256876416245.44,90.91062046382258
8.0316e-07,-65.3605316,373266171124060.0,90.91992633868699
8.0314e-07,-70.4382962,373275466294792.94,90.92923267702594
8.0312e-07,-68.4445865,373284761928478.94,90.93853947887415
8.031e-07,-76.7251489,373294058025152.56,90.94784674426624
8.0308e-07,-65.0519407,373303354584848.4,90.95715447323683
8.0306e-07,-67.610085,373312651607600.9,90.96646266582042
8.0304e-07,-85.0,373321949093444.9,90.9757713220519
8.0302e-07,-64.6298708,373331247042414.9,90.98508044196579
8.03e-07,-63.3664649,373340545454545.44,90.99439002559672
8.0298e-07,-60.3325529,373349844329871.25,91.00370007297938
8.0296e-07,-58.9572806,373359143668426.8,91.01301058414835
8.0294e-07,-60.6219798,373368443470246.8,91.02232155913835
8.0292e-07,-61.9984013,373377743735365.94,91.03163299798408
8.029e-07,-61.1114852,373387044463818.7,91.04094490072012
8.0288e-07,-85.0,373396345655639.75,91.05025726738117
8.0286e-07,-85.0,373405647310863.6,91.05957009800179
8.0284e-07,-85.0,373414949429525.2,91.0688833926169
8.0282e-07,-85.0,373424252011658.94,91.07819715126101
8.028e-07,-85.0,373433555057299.5,91.08751137396882
8.0278e-07,-80.2803149,373442858566481.44,91.09682606077493
8.0276e-07,-63.0533575,373452162539239.6,91.10614121171425
8.0274e-07,-70.6187574,373461466975608.56,91.11545682682132
8.0272e-07,-63.6925512,373470771875622.9,91.1247729061308
8.027e-07,-70.4792953,373480077239317.3,91.13408944967749
8.0268e-07,-85.0,373489383066726.44,91.143406457496
8.0266e-07,-69.8833206,373498689357885.0,91.1527239296211
8.0264e-07,-85.0,373507996112827.7,91.16204186608755
8.0262e-07,-67.8898775,373517303331589.06,91.17136026692994
8.026e-07,-64.0943974,373526611014203.9,91.18067913218306
8.0258e-07,-76.5867297,373535919160706.7,91.1899984618815
8.0256e-07,-73.8048278,373545227771132.4,91.19931825606021
8.0254e-07,-85.0,373554536845515.5,91.20863851475377
8.0252e-07,-67.4049257,373563846383890.75,91.21795923799691
8.025e-07,-69.7056745,373573156386292.8,91.22728042582436
8.0248e-07,-67.2733149,373582466852756.44,91.23660207827092
8.0246e-07,-64.0590475,373591777783316.3,91.24592419537132
8.0244e-07,-67.8579756,373601089178007.06,91.25524677716022
8.0242e-07,-65.7445888,373610401036863.5,91.26456982367247
8.024e-07,-64.561526,373619713359920.25,91.27389333494274
8.0238e-07,-79.8485093,373629026147212.06,91.28321731100583
8.0236e-07,-67.0220033,373638339398773.6,91.29254175189647
8.0234e-07,-66.0263449,373647653114639.7,91.30186665764943
8.0232e-07,-66.4207141,373656967294845.0,91.31119202829952
8.023e-07,-68.7865232,373666281939424.1,91.32051786388135
8.0228e-07,-85.0,373675597048412.0,91.32984416442987
8.0226e-07,-69.6547413,373684912621843.3,91.33917092997986
8.0224e-07,-70.2293742,373694228659752.7,91.34849816056592
8.0222e-07,-66.9607045,373703545162174.94,91.35782585622297
8.022e-07,-64.9265546,373712862129144.8,91.36715401698576
8.0218e-07,-63.4118639,373722179560697.1,91.37648264288916
8.0216e-07,-65.1614062,373731497456866.5,91.38581173396783
8.0214e-07,-64.8765919,373740815817687.7,91.39514129025656
8.0212e-07,-63.454104,373750134643195.5,91.40447131179022
8.021e-07,-85.0,373759453933424.75,91.41380179860364
8.0208e-07,-70.1118804,373768773688410.1,91.42313275073157
8.0206e-07,-85.0,373778093908186.44,91.43246416820885
8.0204e-07,-64.5170346,373787414592788.44,91.44179605107028
8.0202e-07,-71.8051536,373796735742250.8,91.4511283993506
8.02e-07,-64.027942,373806057356608.5,91.46046121308477
8.0198e-07,-66.5975789,373815379435896.2,91.46979449230751
8.0196e-07,-70.6798731,373824701980148.6,91.47912823705366
8.0194e-07,-85.0,373834024989400.7,91.48846244735807
8.0192e-07,-71.9184513,373843348463687.1,91.4977971232556
8.019e-07,-85.0,373852672403042.75,91.50713226478105
8.0188e-07,-70.0294847,373861996807502.4,91.5164678719693
8.0186e-07,-66.0320423,373871321677100.75,91.52580394485514
8.0184e-07,-85.0,373880647011872.7,91.53514048347341
8.0182e-07,-64.2863969,373889972811853.0,91.544477487859
8.018e-07,-64.2468635,373899299077076.56,91.55381495804679
8.0178e-07,-85.0,373908625807578.1,91.56315289407158
8.0176e-07,-62.0816743,373917953003392.56,91.57249129596829
8.0174e-07,-85.0,373927280664554.56,91.58183016377166
8.0172e-07,-62.8236075,373936608791099.1,91.5911694975167
8.017e-07,-75.7084538,373945937383061.0,91.60050929723825
8.0168e-07,-67.5767182,373955266440475.0,91.60984956297112
8.0166e-07,-65.2820347,373964595963376.0,91.61919029475027
8.0164e-07,-66.2174959,373973925951798.8,91.6285314926105
8.0162e-07,-68.7020223,373983256405778.3,91.63787315658678
8.016e-07,-63.6267252,373992587325349.3,91.64721528671393
8.0158e-07,-67.9302977,374001918710546.7,91.65655788302688
8.0156e-07,-63.4054759,374011250561405.25,91.66590094556048
8.0154e-07,-66.5887433,374020582877959.94,91.67524447434973
8.0152e-07,-85.0,374029915660245.56,91.68458846942944
8.015e-07,-65.6170759,374039248908296.94,91.6939329308345
8.0148e-07,-64.2053202,374048582622149.06,91.70327785859995
8.0146e-07,-85.0,374057916801836.6,91.7126232527605
8.0144e-07,-68.4649232,374067251447394.7,91.72196911335128
8.0142e-07,-63.6052092,374076586558858.06,91.73131544040712
8.014e-07,-67.0828793,374085922136261.56,91.74066223396288
8.0138e-07,-65.5203404,374095258179640.1,91.75000949405356
8.0136e-07,-70.0506997,374104594689028.6,91.75935722071405
8.0134e-07,-85.0,374113931664462.0,91.76870541397933
8.0132e-07,-66.0670306,374123269105975.1,91.77805407388435
8.013e-07,-62.7730066,374132607013602.94,91.78740320046406
8.0128e-07,-85.0,374141945387380.2,91.79675279375326
8.0126e-07,-85.0,374151284227341.94,91.80610285378704
8.0124e-07,-64.862528,374160623533523.06,91.81545338060035
8.0122e-07,-73.310332,374169963305958.44,91.82480437422808
8.012e-07,-65.9694695,374179303544683.0,91.83415583470521
8.0118e-07,-75.4457784,374188644249731.6,91.84350776206666
8.0116e-07,-64.2106379,374197985421139.4,91.85286015634756
8.0114e-07,-63.4185196,374207327058941.0,91.86221301758266
8.0112e-07,-65.1453778,374216669163171.56,91.8715663458071
8.011e-07,-82.0801253,374226011733865.94,91.88092014105577
8.0108e-07,-67.764128,374235354771059.06,91.89027440336366
8.0106e-07,-85.0,374244698274785.94,91.89962913276582
8.0104e-07,-85.0,374254042245081.4,91.9089843292971
8.0102e-07,-66.4937279,374263386681980.5,91.91833999299266
8.01e-07,-85.0,374272731585518.06,91.92769612388729
